cluster_id	category	cluster_size	role	richness_score	hamming_dist	sha256	size_bytes	resolution	has_gps	ext	path
321	download_variant	2	KEEP	5.4	0	ba9b9e94ad12	30727	459x816		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG-20201001-WA0013.jpg
321	download_variant	2	REMOVE	-4.6	0	ba9b9e94ad12	30727	459x816		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG-20201001-WA0013.jpg
322	download_variant	2	KEEP	5.4	0	bd54ffff2413	30367	459x816		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG-20201001-WA0014.jpg
322	download_variant	2	REMOVE	-4.6	0	bd54ffff2413	30367	459x816		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG-20201001-WA0014.jpg
323	download_variant	2	KEEP	5.4	0	ca35c954d99d	25004	459x816		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG-20201001-WA0015.jpg
323	download_variant	2	REMOVE	-4.6	0	ca35c954d99d	25004	459x816		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG-20201001-WA0015.jpg
324	download_variant	2	KEEP	5.4	0	82db272b39d1	35521	459x816		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG-20201001-WA0016.jpg
324	download_variant	2	REMOVE	-4.6	0	82db272b39d1	35521	459x816		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG-20201001-WA0016.jpg
325	download_variant	2	KEEP	5.4	0	0ce436c677cd	46518	459x816		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG-20201001-WA0017.jpg
325	download_variant	2	REMOVE	-4.6	0	0ce436c677cd	46518	459x816		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG-20201001-WA0017.jpg
326	download_variant	2	KEEP	6.7	0	67d8d02878e2	228894	900x1600		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG-20201123-WA0008.jpg
326	download_variant	2	REMOVE	-3.3	0	67d8d02878e2	228894	900x1600		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG-20201123-WA0008.jpg
327	download_variant	2	KEEP	44.3	0	7dac18b52471	1805910	3648x2736		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG_20190503_193008.jpg
327	download_variant	2	REMOVE	34.3	0	7dac18b52471	1805910	3648x2736		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG_20190503_193008.jpg
328	download_variant	2	KEEP	44.3	0	8b16eb8f896d	1824876	3648x2736		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG_20190503_193014.jpg
328	download_variant	2	REMOVE	34.3	0	8b16eb8f896d	1824876	3648x2736		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG_20190503_193014.jpg
329	download_variant	2	KEEP	44.3	0	e788b05ebdf4	1787964	3648x2736		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG_20190503_193020.jpg
329	download_variant	2	REMOVE	34.3	0	e788b05ebdf4	1787964	3648x2736		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG_20190503_193020.jpg
330	download_variant	2	KEEP	44.3	0	bfc195c51c94	1843380	3648x2736		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/IMG_20190503_193029.jpg
330	download_variant	2	REMOVE	34.3	0	bfc195c51c94	1843380	3648x2736		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/IMG_20190503_193029.jpg
331	download_variant	2	KEEP	7.1	0	95a8f3ac7c3c	101636	1648x1204		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/NewDoc 119_1.jpg
331	download_variant	2	REMOVE	-2.9	0	95a8f3ac7c3c	101636	1648x1204		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/NewDoc 119_1.jpg
332	download_variant	2	KEEP	7.0	0	db7b28832c32	127385	1588x1172		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/NewDoc 119_2.jpg
332	download_variant	2	REMOVE	-3.0	0	db7b28832c32	127385	1588x1172		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/NewDoc 119_2.jpg
333	download_variant	2	KEEP	7.3	0	b2d455d3d56d	98282	1736x1264		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/NewDoc 119_3.jpg
333	download_variant	2	REMOVE	-2.7	0	b2d455d3d56d	98282	1736x1264		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/NewDoc 119_3.jpg
334	download_variant	2	KEEP	63.8	0	82f785990fcf	3414629	3264x1836	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838917.jpg
334	download_variant	2	REMOVE	53.8	0	82f785990fcf	3414629	3264x1836	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838917.jpg
335	download_variant	2	KEEP	67.2	0	7e5c67e16129	3779289	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838921.jpg
335	download_variant	2	REMOVE	57.2	0	7e5c67e16129	3779289	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838921.jpg
336	download_variant	2	KEEP	67.2	0	1876163d4cd4	3751935	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838925.jpg
336	download_variant	2	REMOVE	57.2	0	1876163d4cd4	3751935	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838925.jpg
337	download_variant	2	KEEP	67.5	0	f122b1f763b5	4046001	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838930.jpg
337	download_variant	2	REMOVE	57.5	0	f122b1f763b5	4046001	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838930.jpg
338	download_variant	2	KEEP	68.6	0	b9c9fa7bff0a	5214886	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838934.jpg
338	download_variant	2	REMOVE	58.6	0	b9c9fa7bff0a	5214886	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838934.jpg
339	download_variant	2	KEEP	68.4	0	2f923376a328	3996673	4208x2368	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838937.jpg
339	download_variant	2	REMOVE	58.4	0	2f923376a328	3996673	4208x2368	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838937.jpg
340	download_variant	2	KEEP	67.3	0	37a6413dabf7	3909484	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838940.jpg
340	download_variant	2	REMOVE	57.3	0	37a6413dabf7	3909484	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838940.jpg
341	download_variant	2	KEEP	67.3	0	3dc8aa323169	3828602	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838942.jpg
341	download_variant	2	REMOVE	57.3	0	3dc8aa323169	3828602	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838942.jpg
342	download_variant	2	KEEP	67.1	0	093781b56e9e	3623040	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838945.jpg
342	download_variant	2	REMOVE	57.1	0	093781b56e9e	3623040	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838945.jpg
343	download_variant	2	KEEP	67.8	0	75bb5987273b	4387218	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838948.jpg
343	download_variant	2	REMOVE	57.8	0	75bb5987273b	4387218	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838948.jpg
344	download_variant	2	KEEP	66.8	0	f6989c872e65	3364868	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838950.jpg
344	download_variant	2	REMOVE	56.8	0	f6989c872e65	3364868	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838950.jpg
345	download_variant	2	KEEP	68.2	0	f9c7692ecfd2	4784573	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838953.jpg
345	download_variant	2	REMOVE	58.2	0	f9c7692ecfd2	4784573	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838953.jpg
346	download_variant	2	KEEP	68.1	0	5b5b128710bb	4694092	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838955.jpg
346	download_variant	2	REMOVE	58.1	0	5b5b128710bb	4694092	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838955.jpg
347	download_variant	2	KEEP	68.0	0	e3442252092a	4643177	4000x2250	GPS	jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838958.jpg
347	download_variant	2	REMOVE	58.0	0	e3442252092a	4643177	4000x2250	GPS	jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/Opel Corsa 1.4 automat /1617307838958.jpg
348	download_variant	2	KEEP	5.6	0	4d6a2820d18a	46560	1000x562		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/díl k náhradě.jpg
348	download_variant	2	REMOVE	-4.4	0	4d6a2820d18a	46560	1000x562		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/díl k náhradě.jpg
349	download_variant	2	KEEP	9.2	0	d0924ba82635	368572	1646x1353		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/podpis.jpg
349	download_variant	2	REMOVE	-0.8	0	d0924ba82635	368572	1646x1353		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/podpis.jpg
350	download_variant	2	KEEP	41.4	0	f661a6a4a252	942666	2880x2055		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/Osobní/prodej podílu.jpg
350	download_variant	2	REMOVE	31.4	0	f661a6a4a252	942666	2880x2055		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osobní/prodej podílu.jpg
351	download_variant	2	KEEP	64.2	0	02321aad7f73	1077602	4032x3024	GPS	heic	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osvětlení Galetkovi, Lešenská 168, Zlín /IMG_3441.heic
351	download_variant	2	REMOVE	52.0	0	02321aad7f73	1077602	0x0		heic	/Users/marekgaletka/.config/gml/cloud/gdrive/Osvětlení Galetkovi, Lešenská 168, Zlín /IMG_3441.heic
352	download_variant	2	KEEP	64.3	0	9aca6a353268	1165475	4032x3024	GPS	heic	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osvětlení Galetkovi, Lešenská 168, Zlín /IMG_4823.heic
352	download_variant	2	REMOVE	52.1	0	9aca6a353268	1165475	0x0		heic	/Users/marekgaletka/.config/gml/cloud/gdrive/Osvětlení Galetkovi, Lešenská 168, Zlín /IMG_4823.heic
353	download_variant	2	KEEP	64.3	0	c416ce2951ad	1123866	4032x3024	GPS	heic	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Osvětlení Galetkovi, Lešenská 168, Zlín /IMG_4824.heic
353	download_variant	2	REMOVE	52.1	0	c416ce2951ad	1123866	0x0		heic	/Users/marekgaletka/.config/gml/cloud/gdrive/Osvětlení Galetkovi, Lešenská 168, Zlín /IMG_4824.heic
354	download_variant	2	KEEP	71.4	0	f3380d2ad576	5034196	4000x3000	GPS	jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/Podstatná jména - rody (16. 4. 2020 15:57:12).jpeg
354	download_variant	2	REMOVE	61.4	0	f3380d2ad576	5034196	4000x3000	GPS	jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Podstatná jména - rody (16. 4. 2020 15:57:12).jpeg
355	download_variant	2	KEEP	71.3	0	2d35caf5c8c6	4951236	4000x3000	GPS	jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/Slovní úlohy (26. 3. 2020 12:49:52).jpeg
355	download_variant	2	REMOVE	61.3	0	2d35caf5c8c6	4951236	4000x3000	GPS	jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/Slovní úlohy (26. 3. 2020 12:49:52).jpeg
356	download_variant	2	KEEP	6.5	0	6672dea5fb57	301442	1517x830		jpg	/Users/marekgaletka/.config/gml/cloud/gdrive/hala (1).jpg
356	download_variant	2	REMOVE	-3.5	0	6672dea5fb57	301442	1517x830		jpg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/hala (1).jpg
357	download_variant	2	KEEP	14.4	0	01358608b927	840333	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/nova_exe1.jpeg
357	download_variant	2	REMOVE	4.4	0	01358608b927	840333	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/nova_exe1.jpeg
358	download_variant	2	KEEP	14.4	0	a0f6681ed1cf	745575	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/nova_exe2.jpeg
358	download_variant	2	REMOVE	4.4	0	a0f6681ed1cf	745575	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/nova_exe2.jpeg
359	download_variant	2	KEEP	14.0	0	a28a04f1051f	427218	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/platby_Fú.jpeg
359	download_variant	2	REMOVE	4.0	0	a28a04f1051f	427218	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/platby_Fú.jpeg
360	download_variant	2	KEEP	14.1	0	28d41f93f45a	514152	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/platby_dph1.jpeg
360	download_variant	2	REMOVE	4.1	0	28d41f93f45a	514152	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/platby_dph1.jpeg
361	download_variant	2	KEEP	14.0	0	67147a60d7ae	355804	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/platby_dph2.jpeg
361	download_variant	2	REMOVE	4.0	0	67147a60d7ae	355804	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/platby_dph2.jpeg
362	download_variant	2	KEEP	14.5	0	19e43c923686	866018	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/raif_2.jpeg
362	download_variant	2	REMOVE	4.5	0	19e43c923686	866018	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/raif_2.jpeg
363	download_variant	2	KEEP	14.3	0	1be678e413be	678129	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/raif_3.jpeg
363	download_variant	2	REMOVE	4.3	0	1be678e413be	678129	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/raif_3.jpeg
364	download_variant	2	KEEP	14.3	0	39f717c33b77	645877	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/raif_4.jpeg
364	download_variant	2	REMOVE	4.3	0	39f717c33b77	645877	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/raif_4.jpeg
365	download_variant	2	KEEP	14.2	0	d0f15fe66185	616628	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/raif_5.jpeg
365	download_variant	2	REMOVE	4.2	0	d0f15fe66185	616628	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/raif_5.jpeg
366	download_variant	2	KEEP	14.7	0	d0ac76d6bda4	1083741	2464x3507		jpeg	/Users/marekgaletka/.config/gml/cloud/gdrive/raif_7.jpeg
366	download_variant	2	REMOVE	4.7	0	d0ac76d6bda4	1083741	2464x3507		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/gdrive/raif_7.jpeg
367	download_variant	2	KEEP	8.6	0	a6939be67af4	1329336	1920x1080		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2020-06-18 15-20-01.png
367	download_variant	2	REMOVE	-1.4	0	a6939be67af4	1329336	1920x1080		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2020-06-18 15-20-01.png
368	download_variant	2	KEEP	51.9	0	fe2a3acf6eaf	1786636	3264x2448		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2020-10-21 20-26-07.jpeg
368	download_variant	2	REMOVE	41.9	0	fe2a3acf6eaf	1786636	3264x2448		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2020-10-21 20-26-07.jpeg
369	download_variant	2	KEEP	7.3	0	b278d98f475b	111662	1020x540		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2020-10-27 11-20-50.jpeg
369	download_variant	2	REMOVE	-2.7	0	b278d98f475b	111662	1020x540		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2020-10-27 11-20-50.jpeg
370	download_variant	2	KEEP	8.0	0	a7f2a59436bc	581846	1280x656		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2020-11-28 08-30-12.jpeg
370	download_variant	2	REMOVE	-2.0	0	a7f2a59436bc	581846	1280x656		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2020-11-28 08-30-12.jpeg
371	download_variant	2	KEEP	8.0	0	b736b8a67404	599558	1280x655		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2020-11-28 08-32-27.jpeg
371	download_variant	2	REMOVE	-2.0	0	b736b8a67404	599558	1280x655		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2020-11-28 08-32-27.jpeg
372	download_variant	2	KEEP	7.1	0	3b2fdae27d44	203935	621x550		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-01-04 23-42-16.jpeg
372	download_variant	2	REMOVE	-2.9	0	3b2fdae27d44	203935	621x550		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-01-04 23-42-16.jpeg
373	download_variant	2	KEEP	52.8	0	545842a51453	1310263	3264x2448		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-01-10 21-21-56.jpeg
373	download_variant	2	REMOVE	42.8	0	545842a51453	1310263	3264x2448		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-01-10 21-21-56.jpeg
374	download_variant	2	KEEP	11.0	0	4401e87d9c91	157119	2298x1170		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-02-10 13-37-57.jpeg
374	download_variant	2	REMOVE	1.0	0	4401e87d9c91	157119	2298x1170		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-02-10 13-37-57.jpeg
375	download_variant	2	KEEP	7.2	0	2a1216a4112f	72558	1048x536		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-03-03 15-59-03 (2).jpeg
375	download_variant	2	REMOVE	-2.8	0	2a1216a4112f	72558	1048x536		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-03-03 15-59-03 (2).jpeg
376	download_variant	2	KEEP	7.2	0	0998e55535ed	95012	1056x527		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-03-03 15-59-03.jpeg
376	download_variant	2	REMOVE	-2.8	0	0998e55535ed	95012	1056x527		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-03-03 15-59-03.jpeg
377	download_variant	2	KEEP	8.2	0	cb1ce5e9ce8f	366953	1440x900		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-04-09 10-13-45.jpeg
377	download_variant	2	REMOVE	-1.8	0	cb1ce5e9ce8f	366953	1440x900		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-04-09 10-13-45.jpeg
378	download_variant	2	KEEP	57.8	0	7cc0935352fe	5356837	3264x2448		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-05-29 14-05-13.jpeg
378	download_variant	2	REMOVE	47.8	0	7cc0935352fe	5356837	3264x2448		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-05-29 14-05-13.jpeg
379	download_variant	2	KEEP	12.5	0	ce54a6ae5de0	848429	1620x2160		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-06-23 14-19-17.png
379	download_variant	2	REMOVE	2.5	0	ce54a6ae5de0	848429	1620x2160		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-06-23 14-19-17.png
380	download_variant	2	KEEP	7.1	0	9f0ea8b546da	89092	888x496		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-07-14 14-47-19.jpeg
380	download_variant	2	REMOVE	-2.9	0	9f0ea8b546da	89092	888x496		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-07-14 14-47-19.jpeg
381	download_variant	2	KEEP	13.4	0	85da6d143f5f	268742	2160x1620		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-24 21-50-06.jpeg
381	download_variant	2	REMOVE	3.4	0	85da6d143f5f	268742	2160x1620		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-24 21-50-06.jpeg
382	download_variant	2	KEEP	13.4	0	10ad8b93c7bb	1802647	2160x1620		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-08-36.png
382	download_variant	2	REMOVE	3.4	0	10ad8b93c7bb	1802647	2160x1620		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-08-36.png
383	download_variant	2	KEEP	12.6	0	a6f7a5c37633	895874	2160x1620		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-09-31.png
383	download_variant	2	REMOVE	2.6	0	a6f7a5c37633	895874	2160x1620		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-09-31.png
384	download_variant	2	KEEP	13.4	0	a220ee20944c	279882	2160x1620		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-11-05.jpeg
384	download_variant	2	REMOVE	3.4	0	a220ee20944c	279882	2160x1620		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-11-05.jpeg
385	download_variant	2	KEEP	12.2	0	1ca1be6a99ef	510613	2160x1620		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-11-14.png
385	download_variant	2	REMOVE	2.2	0	1ca1be6a99ef	510613	2160x1620		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-11-14.png
386	download_variant	2	KEEP	12.8	0	2d317c2f9f10	1177090	2160x1620		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-11-28.png
386	download_variant	2	REMOVE	2.8	0	2d317c2f9f10	1177090	2160x1620		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-11-28.png
387	download_variant	2	KEEP	13.4	0	d11f47a38815	294824	2160x1620		jpeg	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-11-56.jpeg
387	download_variant	2	REMOVE	3.4	0	d11f47a38815	294824	2160x1620		jpeg	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-11-56.jpeg
388	download_variant	2	KEEP	13.3	0	a18fcb06bfad	1715604	2160x1620		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-27-00.png
388	download_variant	2	REMOVE	3.3	0	a18fcb06bfad	1715604	2160x1620		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-27-00.png
389	download_variant	2	KEEP	13.5	0	024c362d8857	1881208	2160x1620		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-27-36.png
389	download_variant	2	REMOVE	3.5	0	024c362d8857	1881208	2160x1620		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-27-36.png
390	download_variant	2	KEEP	13.7	0	686bd4eede8c	2044718	2160x1620		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-28-41.png
390	download_variant	2	REMOVE	3.7	0	686bd4eede8c	2044718	2160x1620		png	/Users/marekgaletka/mnt/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-28-41.png
391	download_variant	2	KEEP	13.4	0	b7cd5515e77e	1811479	2160x1620		png	/Users/marekgaletka/.config/gml/cloud/pcloud/Automatic Upload/Marek - iPhone/2021-08-25 08-33-55.png
